Designator,Mid X,Mid Y,Rotation,Layer
J1,140.6,-85.65,0.0,top
J2,142.0,-65.35,180.0,bottom
J3,152.46,-75.6,90.0,top
J4,120.75,-59.0,270.0,top
M1,163.375,-65.03,90.0,top
Q1,120.22,-63.3,0.0,top
R1,125.75,-70.5,180.0,top
R2,125.75,-73.25,0.0,top
